cycliste_azertyop40,0,75,femme,12.6782463587,7.36281407425,93
cycliste_azertugn17,-0.5,70,femme,9.57047253781,9.86615730162,8
cycliste_azertosw68,0,55,femme,12.8321050622,7.90287918346,35
cycliste_azertosf28,-0.5,33,homme,5.30808213495,26.784958202,98
cycliste_azertuifhj,6,23,femme,9.57047253781,23.8661573016,94
cycliste_azertojl90,6,43,femme,8.30808213495,23.4637186515,64
cycliste_azertihxv1,-0.5,60,femme,10.0950977192,6.39643611448,74
cycliste_azertosjn9,4,61,homme,5.30808213495,21.284958202,28
cycliste_azertihjx8,4,49,homme,9.83210506216,20.5371722446,97
cycliste_azertyo379,-0.5,26,femme,12.8321050622,14.9028791835,7
cycliste_azertomb36,0,20,femme,5.22985065876,13.4025523525,100
cycliste_azertpq148,4,47,homme,9.83210506216,20.5371722446,3
cycliste_azertyub23,0,79,femme,10.0950977192,6.89643611448,67
cycliste_azertyupdn,-0.5,54,femme,10.0950977192,6.39643611448,28
cycliste_azertiodfw,4,53,homme,7.40839235404,11.3884620726,57
cycliste_azertoqfj5,-0.5,19,femme,10.0950977192,13.8964361145,18
cycliste_azertuphx4,-0.5,18,femme,5.22985065876,12.9025523525,30
cycliste_azertolv56,-0.5,61,homme,2.22985065876,7.37006980334,46
cycliste_azertuhc38,-0.5,68,homme,5.90026878999,11.153298276,16
cycliste_azertoc480,6,52,femme,5.22985065876,11.9025523525,52
cycliste_azertofmb7,4,73,femme,10.408392354,9.54134655445,53
cycliste_azertiqcb7,6,58,femme,10.408392354,11.5413465544,72
cycliste_azertycb68,-0.5,65,femme,13.9919951007,7.70842454984,23
cycliste_azertodxn3,6,73,femme,8.90026878999,14.739973707,95
cycliste_azertom360,6,20,homme,7.40839235404,23.3884620726,12
cycliste_azertym140,0,62,femme,8.90026878999,8.73997370701,26
cycliste_azertpsd13,0,28,femme,8.1189005438,14.291462235,48
cycliste_azertpqshx,6,71,homme,10.9919951007,16.9445660665,97
cycliste_azertolv57,4,56,homme,5.90026878999,15.653298276,53
cycliste_azertow678,-0.5,27,homme,10.9919951007,20.4445660665,41
cycliste_azertisk38,4,46,femme,7.93664880908,26.6469089685,78
cycliste_azertpqdcv,6,43,femme,8.1189005438,17.291462235,84
cycliste_azertyi680,-0.5,36,femme,13.9919951007,12.2084245498,32
cycliste_azertyuip4,6,54,homme,5.1189005438,15.05528298,54
cycliste_azertufx39,-0.5,34,femme,15.2315926249,15.7472626431,5
cycliste_azertog138,6,45,homme,4.93664880908,36.1958786246,33
cycliste_azertpfg13,-0.5,44,femme,8.1189005438,10.791462235,53
cycliste_azertoqk57,6,79,femme,7.93664880908,24.1469089685,80
cycliste_azertuof10,-0.5,44,femme,9.34637605759,18.3327636915,44
cycliste_azertuix34,4,20,homme,12.2315926249,25.6630168575,53
cycliste_azertpg479,-0.5,29,femme,15.2315926249,15.7472626431,73
cycliste_azertyjx24,6,24,femme,7.93664880908,31.6469089685,38
cycliste_azertofgv3,-0.5,44,homme,4.03935853357,24.8533510943,61
cycliste_azertpdxv4,2,79,femme,9.34637605759,16.3327636915,18
cycliste_azertudlv7,-0.5,33,femme,9.34637605759,21.3327636915,100
cycliste_azertpflc9,6,34,femme,15.2315926249,22.2472626431,84
cycliste_azertufhjw,4,37,homme,7.81169992566,28.4015639044,52
cycliste_azertopqs4,6,56,femme,7.03935853357,20.5150133207,25
cycliste_azertpfb18,2,43,femme,7.03935853357,21.0150133207,83
cycliste_azertopsx3,-0.5,76,homme,6.34637605759,18.6103515887,24
cycliste_azertifn12,-0.5,29,femme,9.72017188437,25.3296721815,8
cycliste_azertugv38,6,77,homme,7.81169992566,24.4015639044,54
cycliste_azertphkw2,4,52,femme,10.8116999257,17.8011729283,79
cycliste_azertyigk7,0,74,homme,4.03935853357,19.3533510943,7
cycliste_azertoqmx3,6,76,homme,4.29556946013,25.7206360705,14
cycliste_azertopsd2,6,69,homme,6.72017188437,30.4395629087,47
cycliste_azertig250,2,59,homme,6.72017188437,26.4395629087,99
cycliste_azertybn27,0,15,femme,10.8116999257,21.3011729283,0
cycliste_azertushbn,0,80,femme,11.9142739693,16.5798555538,41
cycliste_azertyush4,2,61,homme,4.29556946013,21.7206360705,19
cycliste_azertuo369,0,79,homme,4.29556946013,19.7206360705,45
cycliste_azertiqm16,2,41,femme,9.72017188437,24.8296721815,37
cycliste_azertym348,6,28,homme,7.44239807289,33.205279099,5
cycliste_azertipdlc,0,51,femme,11.9142739693,16.5798555538,27
cycliste_azertyqd57,6,74,femme,11.9142739693,22.5798555538,47
cycliste_azertiqs13,2,79,femme,7.29556946013,16.7904770528,62
cycliste_azertyifkv,6,65,homme,4.96899858245,15.074838439,68
cycliste_azertpjm70,-0.5,46,femme,10.4423980729,16.9039593243,39
cycliste_azertuogv4,-0.5,76,femme,10.4423980729,12.4039593243,89
cycliste_azertyhc26,4,58,homme,8.91427396931,26.1064740717,7
cycliste_azertycn59,-0.5,47,femme,9.30728298706,16.6989618017,92
cycliste_azertoskx7,-0.5,52,femme,7.96899858245,6.30612882926,45
cycliste_azertykw23,6,29,homme,4.96899858245,25.074838439,83
cycliste_azertuimx6,4,43,homme,7.44239807289,27.205279099,30
cycliste_azertuxn38,2,35,femme,13.287720485,13.1226978495,92
cycliste_azertogjc0,4,27,homme,6.30728298706,30.9319490689,34
cycliste_azertishlb,6,15,homme,6.30728298706,32.9319490689,48
cycliste_azertod679,0,37,femme,7.96899858245,11.3061288293,14
cycliste_azertpgmn6,6,62,homme,7.3696128679,16.5608095712,75
cycliste_azertphmx7,0,19,homme,10.287720485,18.8302637993,49
cycliste_azertoswc5,-0.5,80,femme,13.287720485,6.12269784948,9
cycliste_azertig670,4,41,homme,6.30728298706,26.9319490689,10
cycliste_azertimwxn,4,77,homme,5.38890699608,22.1756750529,5
cycliste_azertyqkm5,0,76,homme,7.3696128679,10.5608095712,31
cycliste_azertix170,6,20,femme,10.3696128679,21.4206071784,92
cycliste_azertypdlv,4,68,homme,10.287720485,12.8302637993,69
cycliste_azertifcv8,6,50,femme,10.6684185362,13.71649607,68
cycliste_azertiqgx5,-0.5,65,homme,5.38890699608,17.6756750529,7
cycliste_azertyisf7,-0.5,70,homme,5.38890699608,17.6756750529,87
cycliste_azertyqmb7,4,55,femme,10.3696128679,11.9206071784,66
cycliste_azertyudhb,0,24,femme,9.47083811047,14.6618319127,63
cycliste_azertuisl7,6,66,homme,7.66841853621,16.2886614267,95
cycliste_azertumw68,4,52,femme,8.38890699608,17.6317562896,42
cycliste_azertuiw10,6,46,homme,7.66841853621,22.2886614267,12
cycliste_azertokwb8,0,50,homme,6.47083811047,9.54910921693,8
cycliste_azertilwv3,4,74,femme,9.71606938719,15.2868816002,26
cycliste_azertopc38,-0.5,34,femme,10.6684185362,14.71649607,5
cycliste_azertidlw9,6,38,homme,6.47083811047,21.5491092169,10
cycliste_azertuoph1,0,18,femme,9.71606938719,18.7868816002,88
cycliste_azertudfv7,-0.5,68,homme,9.95752998354,20.7438522431,42
cycliste_azertyojkl,4,52,homme,6.47083811047,13.5491092169,56
cycliste_azertox189,-0.5,54,femme,9.71606938719,10.7868816002,93
cycliste_azertuqb34,-0.5,43,homme,9.95752998354,26.7438522431,22
cycliste_azertypq26,4,43,femme,9.46599601365,18.5668697556,75
cycliste_azertyl148,2,27,femme,12.9575299835,25.4328891823,27
cycliste_azertom170,0,58,femme,9.71606938719,11.2868816002,64
cycliste_azertpfjl4,2,77,homme,6.46599601365,15.4224930075,79
cycliste_azertohjb4,4,68,homme,7.32543979697,15.9714845809,33
cycliste_azertioqs8,0,30,femme,9.46599601365,17.5668697556,19
cycliste_azertpfkn2,2,51,femme,12.9575299835,17.9328891823,14
cycliste_azertuom35,6,37,homme,7.32543979697,23.9714845809,73
cycliste_azertoswv8,4,38,homme,7.184335331,21.3442234073,81
cycliste_azertps150,6,74,homme,7.32543979697,17.9714845809,50
cycliste_azertuil17,-0.5,50,femme,9.46599601365,9.56686975563,86
cycliste_azertusfx7,2,56,femme,10.184335331,10.5081675555,68
cycliste_azertym789,4,53,femme,9.10674577805,13.1481940747,7
cycliste_azertpdfjm,6,50,femme,10.184335331,14.5081675555,84
cycliste_azertoc348,4,27,homme,7.32543979697,25.9714845809,9
cycliste_azertoqx17,6,41,homme,6.10674577805,24.1975920995,36
cycliste_azertpsd17,0,80,femme,9.89064115923,6.54318195059,13
cycliste_azertodwx8,4,40,homme,6.10674577805,22.1975920995,13
cycliste_azertiocv9,0,37,homme,7.184335331,17.3442234073,80
cycliste_azertpsv45,0,55,homme,6.89064115923,8.72424260079,15
cycliste_azertogx24,4,27,femme,11.4298457782,18.6328972951,48
cycliste_azertup248,-0.5,21,homme,6.89064115923,18.2242426008,86
cycliste_azertisfw1,-0.5,22,homme,6.10674577805,21.6975920995,66
cycliste_azertyulxc,6,32,femme,11.4298457782,20.6328972951,69
cycliste_azertyfgl7,-0.5,69,femme,9.28172648466,6.34120002438,76
cycliste_azertodhm4,4,75,femme,11.4298457782,11.1328972951,9
cycliste_azertipdj8,2,27,homme,6.89064115923,20.7242426008,79
cycliste_azertic157,6,45,homme,6.28172648466,21.1216000325,30
cycliste_azertyiv10,4,61,femme,12.8406327585,11.1826743846,40
cycliste_azertuplmn,-0.5,33,homme,8.42984577821,19.0105297268,36
cycliste_azertysgj2,4,22,homme,6.28172648466,23.1216000325,91
cycliste_azertydv25,2,43,femme,12.8406327585,13.6826743846,94
cycliste_azertijm58,2,24,homme,8.48965436015,20.5017313455,41
cycliste_azertoq249,6,73,homme,6.28172648466,15.1216000325,58
cycliste_azertosl17,6,41,femme,11.4896543602,16.8762985091,33
cycliste_azertosgln,-0.5,58,homme,9.84063275853,9.07689917943,91
cycliste_azertydgwn,-0.5,57,femme,8.81663205458,9.83150431953,70
cycliste_azertudgn7,6,50,femme,12.8406327585,13.1826743846,4
cycliste_azertosmb4,0,59,homme,5.81663205458,13.7753390927,7
cycliste_azertygb28,-0.5,63,homme,8.48965436015,8.0017313455,77
cycliste_azertosfwx,6,79,femme,9.00232952235,18.8783986914,99
cycliste_azertioglx,2,43,femme,11.4896543602,12.8762985091,22
cycliste_azertucn29,0,29,femme,8.81663205458,17.8315043195,75
cycliste_azertoqscn,-0.5,24,femme,9.00232952235,19.8783986914,75
cycliste_azertpdw26,-0.5,42,femme,9.57646153498,13.4826952757,19
cycliste_azertiqkc9,-0.5,43,femme,8.81663205458,14.3315043195,37
cycliste_azertomc23,0,38,femme,9.00232952235,17.3783986914,72
cycliste_azertupqw9,2,75,homme,6.57646153498,14.643593701,16
cycliste_azertpfkx8,2,38,homme,7.67056536253,20.0033952726,85
cycliste_azertopkn5,4,36,femme,9.00232952235,21.3783986914,1
cycliste_azertuqhb0,0,34,homme,6.57646153498,22.643593701,45
cycliste_azertypcb4,6,44,homme,7.67056536253,24.0033952726,15
cycliste_azertyif26,0,50,femme,8.51322261107,6.37081528503,62
cycliste_azertuojmw,4,77,homme,6.57646153498,16.643593701,80
cycliste_azertipdx8,4,17,homme,7.67056536253,26.0033952726,70
cycliste_azertpqslx,2,43,femme,8.51322261107,12.870815285,73
cycliste_azertyfmv8,6,49,homme,6.96149006316,33.5608654126,4
cycliste_azertukxn5,2,45,homme,7.67056536253,20.0033952726,87
cycliste_azertphkc8,-0.5,19,homme,6.96149006316,31.0608654126,39
cycliste_azertpgvn2,0,52,homme,5.51322261107,8.49442038004,67
cycliste_azertyujb0,2,48,femme,10.7241800679,18.5668578978,98
cycliste_azertpsf70,0,18,homme,5.51322261107,18.49442038,48
cycliste_azertisd78,-0.5,24,femme,10.7241800679,19.0668578978,93
cycliste_azertyojlw,6,22,femme,9.96149006316,29.6706490595,28
cycliste_azertimwv9,6,48,homme,8.70608382459,29.9491161697,49
cycliste_azertpshn5,4,62,homme,6.96149006316,25.5608654126,4
cycliste_azertodfgh,2,64,femme,11.7060838246,15.4618371273,56
cycliste_azertidk18,-0.5,21,homme,7.72418006792,25.5891438638,16
cycliste_azertygmb0,-0.5,17,homme,9.87002670986,25.1311723526,59
cycliste_azertujn89,4,20,homme,7.72418006792,30.0891438638,27
cycliste_azertislcv,2,17,femme,12.8700267099,21.2233792644,86
cycliste_azertisdn1,6,49,homme,5.2207273298,25.5336896372,70
cycliste_azertyu129,4,19,homme,8.70608382459,31.9491161697,25
cycliste_azerti4567,4,38,homme,8.70608382459,27.9491161697,24
cycliste_azertyq270,-0.5,53,femme,8.2207273298,9.65026722788,21
cycliste_azertpfhb0,6,44,homme,6.1816306222,22.7232078196,48
cycliste_azertifhw5,6,44,homme,9.87002670986,27.6311723526,84
cycliste_azertyqfjn,-0.5,49,homme,9.87002670986,21.1311723526,79
cycliste_azertokw69,2,36,homme,6.1816306222,18.7232078196,93
cycliste_azertogjx5,6,77,femme,10.6713674572,14.7211776223,8
cycliste_azertpqsmx,0,21,homme,5.2207273298,23.5336896372,56
cycliste_azertuiokm,2,78,homme,5.2207273298,15.5336896372,14
cycliste_azertufhkv,4,30,femme,10.6713674572,20.2211776223,63
cycliste_azertoqsfc,4,73,homme,6.17520808176,17.0400694993,53
cycliste_azertuokw6,0,19,homme,6.1816306222,20.7232078196,68
cycliste_azertyuw25,2,22,femme,9.1816306222,17.5424058647,36
cycliste_azertod260,-0.5,39,homme,6.17520808176,18.5400694993,73
cycliste_azertoghkx,-0.5,50,homme,6.89527030756,15.5852455818,71
cycliste_azertyuk26,4,36,femme,10.6713674572,17.2211776223,10
cycliste_azertuhwc2,6,74,femme,9.89527030756,18.0639341864,27
cycliste_azertigh59,0,58,femme,10.6713674572,8.72117762234,52
cycliste_azertphjv4,6,40,homme,10.2556927903,22.853169554,50
cycliste_azertyij90,2,29,homme,6.17520808176,25.0400694993,53
cycliste_azertijkm3,0,72,homme,10.2556927903,10.853169554,72
cycliste_azertyjm36,0,35,femme,9.17520808176,14.2800521245,95
cycliste_azertifkx0,0,77,homme,6.13199790206,13.0306753524,52
cycliste_azertup358,2,48,homme,6.89527030756,24.0852455818,71
cycliste_azertpdkm1,2,22,femme,9.13199790206,19.2730065143,6
cycliste_azertypqsk,2,17,femme,9.89527030756,21.5639341864,82
cycliste_azertifkw1,2,62,homme,4.05189403553,23.6861749857,16
cycliste_azertojlvb,4,17,femme,13.2556927903,19.6398771655,57
cycliste_azertukn90,-0.5,71,homme,10.2556927903,10.353169554,68
cycliste_azertpqjkm,6,39,homme,4.05189403553,33.6861749857,39
cycliste_azertyih48,-0.5,51,femme,7.57904976466,7.15988919135,91
cycliste_azertpgkv6,-0.5,31,homme,6.13199790206,22.5306753524,13
cycliste_azertofh20,6,46,homme,6.13199790206,25.0306753524,77
cycliste_azertujlm4,2,27,femme,7.57904976466,17.1598891914,70
cycliste_azertigcb2,-0.5,50,femme,12.7274125539,11.6767180481,23
cycliste_azertupw27,-0.5,76,homme,4.05189403553,21.1861749857,66
cycliste_azertiqx50,0,71,homme,9.72741255388,16.2356240641,94
cycliste_azertusdgw,6,56,femme,7.05189403553,22.2646312392,4
cycliste_azertyipxn,6,73,homme,5.81656213429,14.9954876823,38
cycliste_azertixn36,6,16,homme,4.57904976466,26.2131855885,16
cycliste_azertik147,0,75,femme,8.81656213429,6.74661576174,96
cycliste_azertopn56,-0.5,26,femme,7.57904976466,14.6598891914,86
cycliste_azertox580,0,43,femme,12.3269652804,13.4428799035,33
cycliste_azertijwn7,2,60,homme,9.72741255388,18.2356240641,89
cycliste_azertikcb6,-0.5,64,femme,12.3269652804,8.44287990351,99
cycliste_azertilx19,2,43,femme,12.7274125539,18.6767180481,26
cycliste_azertogmvb,2,32,femme,5.4743856456,18.6357188175,20
cycliste_azertyjxc2,2,32,homme,5.81656213429,20.9954876823,84
cycliste_azertowv20,2,35,femme,5.4743856456,15.6357188175,51
cycliste_azertpqwb2,2,31,femme,8.81656213429,16.2466157617,89
cycliste_azertumv26,6,34,femme,7.86100580724,21.6130620996,20
cycliste_azertpgh30,-0.5,33,homme,9.32696528037,21.4238398713,16
cycliste_azertuojn4,0,20,homme,4.86100580724,20.8174161328,84
cycliste_azertuphkx,0,78,femme,11.7064282902,4.12894655576,92
cycliste_azertop578,0,60,femme,12.3269652804,8.94287990351,67
cycliste_azertyjv19,4,80,femme,5.4743856456,13.1357188175,16
cycliste_azertiqsn3,2,22,homme,6.53684571859,29.6386627358,71
cycliste_azerticb70,6,16,femme,11.7064282902,17.6289465558,95
cycliste_azertygm14,0,69,femme,5.4743856456,9.13571881746,70
cycliste_azertiqdhk,2,69,femme,7.86100580724,10.1130620996,29
cycliste_azertifgw2,-0.5,20,homme,8.84231104739,24.9435708042,20
cycliste_azertpjlvn,4,29,femme,9.53684571859,24.7289970519,5
cycliste_azertuog34,6,59,femme,7.86100580724,14.1130620996,87
cycliste_azertodhkc,2,68,homme,8.70642829016,7.50526207434,6
cycliste_azertushc4,0,16,femme,10.6011640484,19.4206594641,74
cycliste_azertoxn78,6,32,femme,11.8423110474,25.0826781032,21
cycliste_azertyjwxb,6,63,homme,8.70642829016,11.5052620743,83
cycliste_azertos257,6,30,homme,6.53684571859,33.6386627358,70
cycliste_azertyskmc,-0.5,80,femme,8.13966294577,7.66470406067,11
cycliste_azertuqslw,4,49,homme,7.60116404841,25.8942126187,38
cycliste_azertipb70,-0.5,68,femme,9.53684571859,12.7289970519,91
cycliste_azertolm56,6,21,femme,11.8423110474,25.0826781032,35
cycliste_azertimb28,6,21,homme,5.13966294577,26.8862720809,54
cycliste_azertyuof1,-0.5,28,homme,6.28961652062,28.3049563817,5
cycliste_azertyhc89,0,74,femme,11.8423110474,11.5826781032,88
cycliste_azertuvbn3,2,74,femme,10.6011640484,13.9206594641,81
cycliste_azertijn45,-0.5,20,homme,6.12923053422,27.0101839911,20
cycliste_azertysf69,4,37,femme,8.13966294577,16.6647040607,10
cycliste_azertifx38,0,73,homme,7.60116404841,15.8942126187,45
cycliste_azertuhm14,4,51,femme,9.28961652062,18.1037172863,47
cycliste_azertuwcv8,0,25,femme,11.0312588403,16.1365221406,96
cycliste_azertypsc8,-0.5,67,homme,5.13966294577,10.3862720809,95
cycliste_azertup467,0,19,femme,9.12923053422,20.6326379934,92
cycliste_azertyuos7,-0.5,66,homme,4.89022677173,11.2796974757,15
cycliste_azertipj35,6,51,homme,6.28961652062,24.8049563817,9
cycliste_azertyfgvn,-0.5,18,homme,8.03125884031,21.0153628542,11
cycliste_azertudglm,0,21,femme,9.28961652062,21.6037172863,95
cycliste_azertifhv4,2,17,homme,6.12923053422,29.5101839911,24
cycliste_azertyujw4,4,40,femme,13.908869537,18.7652901906,90
cycliste_azertuof49,0,41,femme,7.89022677173,13.3347731068,63
cycliste_azertofj13,2,76,homme,6.12923053422,19.5101839911,6
cycliste_azertumv38,2,16,homme,8.03125884031,23.5153628542,16
cycliste_azertufjw2,0,76,femme,8.89560190718,10.5158290596,17
cycliste_azertofmx8,-0.5,58,homme,10.908869537,13.1870535875,47
cycliste_azertuw579,4,72,femme,11.0312588403,12.6365221406,32
cycliste_azertoflcb,4,43,homme,4.89022677173,21.7796974757,11
cycliste_azertyiphn,4,37,homme,4.70817299313,21.1546614082,99
cycliste_azertuolb2,-0.5,61,homme,4.89022677173,11.2796974757,86
cycliste_azertuoqjb,6,46,homme,5.89560190718,26.0211054127,77
cycliste_azertyuph3,-0.5,30,homme,10.908869537,23.1870535875,32
cycliste_azertoq268,6,52,femme,8.54494477056,19.9140543242,5
cycliste_azertopsd8,-0.5,35,homme,10.908869537,19.1870535875,57
cycliste_azertyodm0,6,35,femme,7.70817299313,18.8659960562,88
cycliste_azertusm70,-0.5,69,homme,5.89560190718,13.5211054127,95
cycliste_azertipm57,4,46,homme,7.76673141556,20.1285163161,85
cycliste_azertupqj3,2,64,homme,5.89560190718,16.0211054127,44
cycliste_azertisdl4,-0.5,21,femme,8.54494477056,20.9140543242,14
cycliste_azertyuh35,-0.5,77,femme,7.70817299313,7.86599605617,17
cycliste_azertuv458,2,68,femme,10.2254040112,11.0778295086,89
cycliste_azertuhkw5,2,32,femme,7.70817299313,17.8659960562,95
cycliste_azertok250,0,43,homme,7.76673141556,16.1285163161,9
cycliste_azertygkmw,4,51,homme,5.54494477056,22.5520724322,54
cycliste_azertuoqn2,0,36,femme,8.1157792269,16.6546648583,37
cycliste_azertodm68,2,53,femme,8.54494477056,15.9140543242,59
cycliste_azertypw49,4,71,femme,10.2254040112,13.0778295086,97
cycliste_azertypsdg,-0.5,67,femme,10.7667314156,7.09638723707,15
cycliste_azertos479,-0.5,74,femme,12.4587126615,12.3753665697,87
cycliste_azertupsb2,2,15,femme,10.7667314156,17.0963872371,76
cycliste_azertyusc0,-0.5,62,femme,8.1157792269,11.6546648583,10
cycliste_azertuifk4,2,30,femme,10.2254040112,18.5778295086,94
cycliste_azertupln5,6,70,femme,7.51732172115,13.4563703845,72
cycliste_azertipx80,2,63,homme,7.22540401116,14.1037726781,9
cycliste_azertixn45,6,31,homme,9.45871266151,33.1671554263,19
cycliste_azertpsl58,4,59,homme,5.1157792269,20.206219811,6
cycliste_azertov370,-0.5,51,femme,8.28068122763,16.1158830149,47
cycliste_azertuq156,4,59,femme,8.1157792269,16.1546648583,47
cycliste_azertulv16,0,18,femme,12.4587126615,20.3753665697,95
cycliste_azertuop68,6,48,femme,7.51732172115,17.9563703845,20
cycliste_azertiwc48,0,48,femme,11.0552081215,13.6077354469,29
cycliste_azertufcv6,0,69,homme,9.45871266151,17.1671554263,38
cycliste_azertyfb17,-0.5,72,homme,4.51732172115,9.44182717932,51
cycliste_azertyfln9,6,61,femme,8.28068122763,22.6158830149,10
cycliste_azertpdfgk,4,32,homme,9.36536521382,30.6299846686,19
cycliste_azertifk60,6,30,homme,4.51732172115,25.9418271793,84
cycliste_azertyi689,6,19,femme,8.28068122763,30.1158830149,8
cycliste_azertupfhv,2,27,homme,8.05520812152,24.1436472625,32
cycliste_azertpqc34,0,30,femme,10.2891910652,17.237997088,16
cycliste_azertyqgx8,2,27,femme,8.28068122763,26.1158830149,82
cycliste_azertuqf56,0,43,homme,8.05520812152,18.1436472625,51
cycliste_azertphcn2,0,58,homme,9.36536521382,16.6299846686,45
cycliste_azertpd360,0,57,homme,6.32270491124,11.8195141963,73
cycliste_azertiklb8,4,64,femme,11.0552081215,13.1077354469,80
cycliste_azerto1690,-0.5,45,homme,7.28919106519,18.4839961174,9
cycliste_azertuoklx,0,58,femme,12.3653652138,12.4724885015,55
cycliste_azertyub60,6,46,homme,9.26451938097,25.0588715247,44
cycliste_azertyn259,2,64,femme,12.3653652138,14.4724885015,93
cycliste_azertukxcn,6,52,homme,6.32270491124,17.8195141963,67
cycliste_azertihn90,0,16,homme,7.28919106519,22.9839961174,53
cycliste_azertoqx16,6,31,femme,8.334504371,21.2200982367,4
cycliste_azertysfc4,6,20,homme,7.28919106519,28.9839961174,2
cycliste_azertufv46,4,26,homme,9.26451938097,27.0588715247,72
